波数 (cm-1),f(x)
2537.38,18.53496614239202
2537.862,18.536190324395562
2538.344,18.537413780149084
2538.826,18.538636500806795
2539.309,18.539861011967687
2539.791,18.541082234336802
2540.273,18.542302695071744
2540.755,18.54352238533871
2541.237,18.54474129630724
2541.719,18.545959419150332
2542.201,18.547176745044595
2542.683,18.548393265170375
2543.166,18.549611492069676
2543.648,18.550826372497692
2544.13,18.552040420703776
2544.612,18.553253627884565
2545.094,18.554465985241155
2545.576,18.555677483979157
2546.058,18.556888115308887
2546.54,18.55809787044546
2547.022,18.55930674060898
2547.505,18.560517222264618
2547.987,18.561724294281202
2548.469,18.562930454997883
2548.951,18.56413569565592
2549.433,18.565340007502204
2549.915,18.566543381789398
2550.397,18.567745809776056
2550.879,18.568947282726764
2551.362,18.570150281587363
2551.844,18.571349816258078
2552.326,18.572548369706077
2552.808,18.573745933221435
2553.29,18.574942498100935
2553.772,18.576138055648197
2554.254,18.577332597173807
2554.736,18.57852611399547
2555.219,18.579721070389947
2555.7,18.58091003883406
2556.183,18.582102898115128
2556.665,18.583292227237912
2557.147,18.584480488338574
2557.629,18.585667672780254
2558.111,18.586853771934145
2558.593,18.58803877717961
2559.075,18.58922267990433
2559.557,18.59040547150441
2560.04,18.591589593816032
2560.522,18.592770135039764
2561.004,18.59394953936135
2561.486,18.595127798211998
2561.968,18.59630490303202
2562.45,18.597480845270947
2562.932,18.598655616387695
2563.414,18.599829207850664
2563.896,18.60100161113788
2564.379,18.602175246376497
2564.861,18.60334524527625
2565.343,18.60451403047583
2565.825,18.605681593493106
2566.307,18.606847925856243
2566.789,18.608013019103836
2567.271,18.609176864784992
2567.753,18.61033945445953
2568.236,18.611503187766303
2568.718,18.612663237500854
2569.2,18.61382200595613
2569.682,18.614979484735972
2570.164,18.61613566545556
2570.646,18.6172905397415
2571.128,18.61844409923202
2571.61,18.619596335577047
2572.093,18.62074962681792
2572.575,18.62189918908092
2573.057,18.623047403202577
2573.539,18.62419426088099
2574.021,18.625339753826637
2574.503,18.626483873762485
2574.985,18.62762661242412
2575.467,18.628767961559852
2575.949,18.629907912930893
2576.432,18.631048818971568
2576.914,18.63218594720639
2577.396,18.633321653021643
2577.878,18.63445592823131
2578.36,18.63558876466291
2578.842,18.636720154157576
2579.324,18.637850088570218
2579.806,18.638978559769633
2580.289,18.640107896277563
2580.771,18.641233413635312
2581.253,18.642357443454053
2581.735,18.64347997765942
2582.217,18.64460100819158
2582.699,18.64572052700533
2583.181,18.646838526070248
2583.663,18.647954997370793
2584.146,18.64907224444875
2584.627,18.650183324691845
2585.11,18.651297469860463
2585.592,18.652407747006286
2586.074,18.653516456521352
2586.556,18.654623590482117
2587.038,18.655729140980803
2587.52,18.656833100125507
2588.002,18.65793546004035
2588.484,18.659036212865555
2588.967,18.66013762944253
2589.449,18.661235141199455
2589.931,18.66233102236925
2590.413,18.663425265157915
2590.895,18.664517861788198
2591.377,18.66560880449969
2591.859,18.666698085548962
2592.341,18.667785697209688
2592.823,18.668871631772767
2593.306,18.669958129270622
2593.788,18.671040683061253
2594.27,18.672121536715558
2594.752,18.673200682594544
2595.234,18.67427811307703
2595.716,18.675353820559778
2596.198,18.676427797457595
2596.68,18.67750003620348
2597.163,18.67857274836875
2597.645,18.679641484537772
2598.127,18.68070845994846
2598.609,18.681773667107713
2599.091,18.68283709854118
2599.573,18.6838987467934
2600.055,18.68495860442789
2600.537,18.686016664027292
2601.02,18.68707510771028
2601.502,18.688129545295737
2601.984,18.68918216269457
2602.466,18.69023295256705
2602.948,18.69128190759313
2603.43,18.69232902047256
2603.912,18.693374283925014
2604.394,18.69441769069019
2604.876,18.69545923352793
2605.359,18.696501060263483
2605.841,18.69753884970254
2606.323,18.698574753600784
2606.805,18.699608764799798
2607.287,18.700640876161867
2607.769,18.701671080570087
2608.251,18.702699370928496
2608.733,18.703725740162156
2609.216,18.70475230460445
2609.698,18.705774806426284
2610.18,18.7067953660114
2610.662,18.70781397637018
2611.144,18.708830630534585
2611.626,18.70984532155829
2612.108,18.710858042516765
2612.59,18.711868786507413
2613.073,18.71287963744605
2613.554,18.713884316085036
2614.037,18.71489117048517
2614.519,18.71589393385509
2615.001,18.71689468606263
2615.483,18.717893420338992
2615.965,18.718890129938064
2616.447,18.719884808136488
2616.929,18.720877448233807
2617.411,18.721868043552536
2617.894,18.72285863622215
2618.376,18.72384511776701
2618.858,18.724829534626114
2619.34,18.725811880215023
2619.822,18.7267921479728
2620.304,18.72777033136213
2620.786,18.72874642386939
2621.268,18.72972041900479
2621.75,18.73069231030246
2622.233,18.731664101116266
2622.715,18.732631761038874
2623.197,18.733597297857415
2623.679,18.734560705202743
2624.161,18.735521976730144
2624.643,18.73648110611944
2625.125,18.73743808707506
2625.607,18.738392913326166
2626.09,18.739347552860146
2626.572,18.74029804648644
2627.054,18.74124636673219
2627.536,18.742192507426502
2628.018,18.743136462423685
2628.5,18.744078225603342
2628.982,18.74501779087051
2629.464,18.745955152155716
2629.947,18.746892241261452
2630.429,18.747825171873007
2630.911,18.74875588043578
2631.393,18.749684360983345
2631.875,18.750610607575233
2632.357,18.75153461429707
2632.839,18.752456375260646
2633.321,18.753375884604015
2633.803,18.754293136491576
2634.286,18.755210021074163
2634.768,18.756122735935662
2635.25,18.757033175981718
2635.732,18.757941335483135
2636.214,18.758847208737542
2636.696,18.75975079006945
2637.178,18.760652073830386
2637.66,18.761551054398957
2638.143,18.762449584091993
2638.625,18.76334393671309
2639.107,18.764235969429567
2639.589,18.765125676729323
2640.071,18.766013053127754
2640.553,18.76689809316791
2641.035,18.767780791420524
2641.517,18.76866114248411
2642.0,18.769540960109527
2642.481,18.77041478157776
2642.964,18.771289868263118
2643.446,18.772160772195196
2643.928,18.773029302339808
2644.41,18.773895453464046
2644.892,18.774759220363407
2645.374,18.77562059786183
2645.856,18.776479580811838
2646.338,18.777336164094542
2646.821,18.778192112271153
2647.303,18.779043875972718
2647.785,18.779893224812575
2648.267,18.78074015378724
2648.749,18.781584657922277
2649.231,18.782426732272373
2649.713,18.783266371921396
2650.195,18.78410357198249
2650.677,18.784938327598166
2651.16,18.785772358167637
2651.642,18.786602205341346
2652.124,18.787429593664154
2652.606,18.788254518396805
2653.088,18.789076974829776
2653.57,18.789896958283364
2654.052,18.790714464107758
2654.534,18.7915294876831
2655.017,18.792343707592213
2655.499,18.793153747756524
2655.981,18.793961291983393
2656.463,18.794766335773613
2656.945,18.795568874658326
2657.427,18.796368904199063
2657.909,18.797166419987846
2658.391,18.79796141764724
2658.874,18.798755534344696
2659.356,18.799545477488763
2659.838,18.80033288954624
2660.32,18.801117766262657
2660.802,18.801900103414415
2661.284,18.802679896808893
2661.766,18.803457142284508
2662.248,18.80423183571077
2662.73,18.805003972988345
2663.213,18.805775144017915
2663.695,18.806542151500967
2664.177,18.807306590716756
2664.659,18.808068457691366
2665.141,18.808827748482365
2665.623,18.809584459178886
2666.105,18.810338585901675
2666.587,18.811090124803187
2667.07,18.811840623203487
2667.552,18.81258696965823
2668.034,18.813330716932022
2668.516,18.814071861304754
2668.998,18.814810399088305
2669.48,18.81554632662661
2669.962,18.81627964029574
2670.444,18.817010336503916
2670.927,18.817739919494063
2671.408,18.81846386233162
2671.891,18.819188181826735
2672.373,18.81990836745597
2672.855,18.820625918143072
2673.337,18.82134083049064
2673.819,18.822053101133836
2674.301,18.82276272674048
2674.783,18.823469704011067
2675.265,18.824174029678858
2675.748,18.824877153496587
2676.23,18.825576160771867
2676.712,18.826272506834574
2677.194,18.82696618854954
2677.676,18.827657202814628
2678.158,18.82834554656075
2678.64,18.829031216751943
2679.122,18.829714210385408
2679.604,18.830394524491552
2680.087,18.83107355921842
2680.569,18.831748499920007
2681.051,18.83242075237941
2681.533,18.83309031376047
2682.015,18.833757181260484
2682.497,18.834421352110276
2682.979,18.835082823574208
2683.461,18.83574159295025
2683.944,18.83639901588651
2684.426,18.83705236749559
2684.908,18.837703009107386
2685.39,18.83835093815478
2685.872,18.83899615210449
2686.354,18.839638648457107
2686.836,18.84027842474712
2687.318,18.840915478542975
2687.801,18.84155112064802
2688.283,18.842182716636287
2688.765,18.842811583035065
2689.247,18.843437717549097
2689.729,18.844061117917278
2690.211,18.844681781912694
2690.693,18.845299707342665
2691.175,18.845914892048796
2691.657,18.846527333906977
2692.14,18.84713829290405
2692.622,18.8477452371302
2693.104,18.848349432338182
2693.586,18.84895087654157
2694.068,18.84954956778842
2694.55,18.850145504161326
2695.032,18.850738683777436
2695.514,18.85132910478848
2695.997,18.851917981722995
2696.479,18.852502874385127
2696.961,18.853085003101704
2697.443,18.85366436616321
2697.925,18.854240961894906
2698.407,18.854814788656807
2698.889,18.855385844843752
2699.371,18.85595412888543
2699.854,18.856520809620104
2700.335,18.85708237442603
2700.818,18.857643491811153
2701.3,18.858200666501187
2701.782,18.858755061715055
2702.264,18.85930667609214
2702.746,18.859855508306836
2703.228,18.860401557068606
2703.71,18.860944821121986
2704.192,18.861485299246624
2704.675,18.862024102900794
2705.157,18.862558999861434
2705.639,18.86309110744083
2706.121,18.86362042455934
2706.603,18.86414695017253
2707.085,18.864670683271207
2707.567,18.86519162288145
2708.049,18.86570976806459
2708.531,18.86622511791727
2709.014,18.866738732053545
2709.496,18.867248482872682
2709.978,18.867755435861614
2710.46,18.86825959025841
2710.942,18.868760945336547
2711.424,18.869259500404862
2711.906,18.869755254807647
2712.388,18.8702482079246
2712.871,18.870739373169247
2713.353,18.87122671618075
2713.835,18.871711256257235
2714.317,18.872192992920336
2714.799,18.8726719257272
2715.281,18.873148054270462
2715.763,18.873621378178296
2716.245,18.874091897114393
2716.728,18.874560578222038
2717.21,18.87502548052707
2717.692,18.87548757706431
2718.174,18.87594686763974
2718.656,18.87640335209494
2719.138,18.876857030307058
2719.62,18.877307902188836
2720.102,18.877755967688618
2720.584,18.878201226790342
2721.067,18.878644594548085
2721.549,18.879084235125806
2722.031,18.87952106947121
2722.513,18.87995509771076
2722.995,18.88038632000657
2723.477,18.880814736556367
2723.959,18.88124034759352
2724.441,18.881663153387006
2724.924,18.88208402269704
2725.406,18.882501213134432
2725.888,18.882915599349747
2726.37,18.88332718175459
2726.852,18.88373596079619
2727.334,18.884141936957395
2727.816,18.884545110756694
2728.298,18.88494548274819
2728.781,18.88534387544582
2729.262,18.885737823702318
2729.745,18.88613060425749
2730.227,18.886519769464442
2730.709,18.88690613616992
2731.191,18.887289705141768
2731.673,18.887670477183427
2732.155,18.888048453133905
2732.637,18.8884236338678
2733.119,18.88879602029527
2733.602,18.889166377249616
2734.084,18.889533172144677
2734.566,18.889897175679263
2735.048,18.890258388905785
2735.53,18.890616812912185
2736.012,18.890972448821902
2736.494,18.89132529779388
2736.976,18.89167536102254
2737.458,18.89202263973777
2737.941,18.89236784703355
2738.423,18.892709554783153
2738.905,18.893048481924517
2739.387,18.893384629829363
2739.869,18.893717999904815
2740.351,18.89404859359335
2740.833,18.894376412372846
2741.315,18.89470145775651
2741.798,18.89502439702995
2742.28,18.895343894557133
2742.762,18.895660623443437
2743.244,18.89597458534336
2743.726,18.896285781946656
2744.208,18.89659421497831
2744.69,18.896899886198543
2745.172,18.897202797402738
2745.655,18.897503570279735
2746.137,18.897800961262178
2746.619,18.898095597829688
2747.101,18.89838748191829
2747.583,18.89867661549908
2748.065,18.898963000578203
2748.547,18.89924663919683
2749.029,18.89952753343114
2749.511,18.899805685392298
2749.994,18.900081665773392
2750.476,18.90035433398337
2750.958,18.900624266467865
2751.44,18.900891465477752
2751.922,18.901155933298718
2752.404,18.90141767225127
2752.886,18.901676684690695
2753.368,18.90193297300703
2753.851,18.90218706286933
2754.333,18.90243790460941
2754.815,18.902686029609864
2755.297,18.90293144039949
2755.779,18.903174139541655
2756.261,18.90341412963428
2756.743,18.903651413309813
2757.225,18.903885993235182
2757.708,18.90411835038244
2758.189,18.90434705267538
2758.672,18.904574004782052
2759.154,18.904797791480924
2759.636,18.90501888828626
2760.118,18.90523729807123
2760.6,18.905453023743235
2761.082,18.90566606824385
2761.564,18.905876434548816
2762.046,18.906084125667995
2762.529,18.90628956722032
2763.011,18.906491911599446
2763.493,18.90669159003309
2763.975,18.90688860566722
2764.457,18.907082961681688
2764.939,18.907274661290238
2765.421,18.907463707740423
2765.903,18.90765010431356
2766.385,18.907833854324714
2766.868,18.908015334117604
2767.35,18.908193795611385
2767.832,18.908369620697417
2768.314,18.908542812825306
2768.796,18.908713375478158
2769.278,18.908881312172532
2769.76,18.909046626458395
2770.242,18.90920932191907
2770.725,18.909369731571925
2771.207,18.909527194851037
2771.689,18.909682050262276
2772.171,18.909834301521983
2772.653,18.909983952379598
2773.135,18.910131006617622
2773.617,18.910275468051577
2774.099,18.910417340529907
2774.582,18.91055691422754
2775.064,18.91069361512058
2775.546,18.91082773880881
2776.028,18.91095928927204
2776.51,18.91108827052277
2776.992,18.91121468660614
2777.474,18.91133854159983
2777.956,18.911459839614068
2778.438,18.91157858479153
2778.921,18.911695019732495
2779.403,18.911808666519438
2779.885,18.911919773100653
2780.367,18.912028343748144
2780.849,18.912134382766094
2781.331,18.912237894490783
2781.813,18.912338883290552
2782.295,18.912437353565718
2782.778,18.912533506217454
2783.26,18.912626947569994
2783.742,18.912717883799576
2784.224,18.912806319433926
2784.706,18.912892259032446
2785.188,18.912975707186153
2785.67,18.91305666851761
2786.152,18.91313514768087
2786.635,18.913211304469172
2787.116,18.913284678276042
2787.599,18.91335588403996
2788.081,18.913424476592905
2788.563,18.91349061072792
2789.045,18.913554291286637
2789.527,18.913615523141736
2790.009,18.91367431119684
2790.491,18.913730660386435
2790.973,18.913784575675848
2791.456,18.91383616635802
2791.938,18.91388522384239
2792.42,18.913931862517238
2792.902,18.913976087470513
2793.384,18.914017903820596
2793.866,18.91405731671628
2794.348,18.914094331336674
2794.83,18.914128952891126
2795.312,18.914161186619147
2795.795,18.914191097249255
2796.277,18.91421856623675
2796.759,18.914243663307747
2797.241,18.914266393821755
2797.723,18.914286763168104
2798.205,18.914304776765828
2798.687,18.914320440063605
2799.169,18.914333758539684
2799.652,18.914344758052287
2800.134,18.914353398601527
2800.616,18.91435971095203
2801.098,18.9143637006996
2801.58,18.914365373469217
2802.062,18.914364734914944
2802.544,18.914361790719884
2803.026,18.91435654659606
2803.509,18.914348990263896
2803.991,18.914339158792227
2804.473,18.91432704471274
2804.955,18.914312653852445
2805.437,18.914295992066897
2805.919,18.91427706524008
2806.401,18.914255879284333
2806.883,18.914232440140296
2807.365,18.914206753776778
2807.848,18.91417876592409
2808.33,18.91414859850935
2808.812,18.914116201962475
2809.294,18.91408158236426
2809.776,18.914044745823254
2810.258,18.91400569847569
2810.74,18.913964446485398
2811.222,18.913920996043704
2811.705,18.91387525640051
2812.187,18.913827423210822
2812.669,18.91377741032089
2813.151,18.913725224031207
2813.633,18.913670870669343
2814.115,18.913614356589832
2814.597,18.913555688174092
2815.079,18.9134948718303
2815.562,18.913431781153843
2816.043,18.913366821124754
2816.526,18.91329945804088
2817.008,18.913230110203624
2817.49,18.91315864689148
2817.972,18.91308507467147
2818.454,18.913009400136776
2818.936,18.912931629906616
2819.418,18.912851770626148
2819.9,18.912769828966397
2820.383,18.91268563516129
2820.865,18.91259954457352
2821.347,18.912511391787724
2821.829,18.912421183577436
2822.311,18.912328926741562
2822.793,18.912234628104287
2823.275,18.912138294514968
2823.757,18.912039932848067
2824.24,18.911939339643624
2824.722,18.91183693837297
2825.204,18.911732529812014
2825.686,18.91162612093458
2826.168,18.911517718739095
2826.65,18.911407330248466
2827.132,18.911294962509988
2827.614,18.91118062259523
2828.096,18.91106431759995
2828.579,18.910945807254826
2829.061,18.910825589442116
2829.543,18.91070342799514
2830.025,18.910579330105413
2830.507,18.910453302988135
2830.989,18.910325353882055
2831.471,18.910195490049396
2831.953,18.910063718775742
2832.436,18.90992976807326
2832.918,18.909794199947935
2833.4,18.909656746392756
2833.882,18.909517414785725
2834.364,18.90937621252771
2834.846,18.90923314704228
2835.328,18.90908822577564
2835.81,18.908941456196505
2836.292,18.90879284579599
2836.775,18.908642088063147
2837.257,18.90848981480226
2837.739,18.908335723342425
2838.221,18.90817982126335
2838.703,18.908022116166606
2839.185,18.90786261567554
2839.667,18.907701327435127
2840.149,18.907538259111888
2840.632,18.90737307456352
2841.114,18.907206465506626
2841.596,18.907038099510636
2842.078,18.906867984327146
2842.56,18.906696127728754
2843.042,18.906522537508902
2843.524,18.906347221481823
2844.006,18.90617018748236
2844.489,18.905991070755302
2844.97,18.90581099700832
2845.453,18.905628476664617
2845.935,18.905444646042678
2846.417,18.905259136944892
2846.899,18.905071957327674
2847.381,18.904883115167266
2847.863,18.90469261845967
2848.345,18.904500475220498
2848.827,18.90430669348486
2849.31,18.904110874198565
2849.792,18.9039138362953
2850.274,18.90371518413361
2850.756,18.90351492582551
2851.238,18.903313069501966
2851.72,18.90310962331271
2852.202,18.902904595426186
2852.684,18.902697994029413
2853.167,18.90248939382532
2853.649,18.902279666820895
2854.131,18.90206839099464
2854.613,18.90185557460671
2855.095,18.901641225935236
2855.577,18.90142535327623
2856.059,18.901207964943428
2856.541,18.90098906926819
2857.023,18.90076867459937
2857.506,18.900546327416595
2857.988,18.900322956810154
2858.47,18.900098112377968
2858.952,18.89987180253774
2859.434,18.899644035724066
2859.916,18.89941482038831
2860.398,18.899184164998484
2860.88,18.898952078039162
2861.363,18.89871808207728
2861.845,18.89848315457221
2862.327,18.89824682106698
2862.809,18.89800909011107
2863.291,18.897769970269877
2863.773,18.897529470124596
2864.255,18.8972875982721
2864.737,18.897044363324795
2865.219,18.89679977391051
2865.702,18.896553327040326
2866.184,18.89630605187146
2866.666,18.896057448228408
2867.148,18.895807524799476
2867.63,18.895556290287757
2868.112,18.895303753411024
2868.594,18.895049922901602
2869.076,18.894794807506223
2869.559,18.89453788273285
2870.041,18.894280221242578
2870.523,18.894021301210067
2871.005,18.893761131438477
2871.487,18.893499720744792
2871.969,18.893237077959633
2872.451,18.892973211927156
2872.933,18.892708131504914
2873.416,18.892441291856322
2873.897,18.892174362987657
2874.38,18.891905134037863
2874.862,18.89163528245937
2875.344,18.891364260994028
2875.826,18.891092078577156
2876.308,18.89081874415659
2876.79,18.890544266692512
2877.272,18.890268655157396
2877.754,18.889991918535788
2878.237,18.889713488212415
2878.719,18.889434526131883
2879.201,18.889154466008694
2879.683,18.88887331687461
2880.165,18.888591087772866
2880.647,18.888307787758013
2881.129,18.88802342589583
2881.611,18.887738011263156
2882.094,18.88745095755734
2882.576,18.8871634625209
2883.058,18.886874942028555
2883.54,18.886585405200165
2884.022,18.886294861165993
2884.504,18.886003319066607
2884.986,18.885710788052716
2885.468,18.885417277285065
2885.95,18.88512279593426
2886.433,18.88482673923593
2886.915,18.88453034230364
2887.397,18.884233002377197
2887.879,18.88393472866548
2888.361,18.883635530386602
2888.843,18.883335416767764
2889.325,18.88303439704512
2889.807,18.88273248046367
2890.29,18.882429047136394
2890.772,18.88212536279427
2891.254,18.88182080939917
2891.736,18.88151539623008
2892.218,18.881209132574124
2892.7,18.880902027726478
2893.182,18.880594090990186
2893.664,18.880285331676063
2894.146,18.879975759102535
2894.629,18.87966473783165
2895.111,18.879353565085584
2895.593,18.879041607099182
2896.075,18.878728873220027
2896.557,18.87841537280266
2897.039,18.87810111520842
2897.521,18.877786109805346
2898.003,18.877470365967998
2898.486,18.87715323574327
2898.968,18.87683604170327
2899.45,18.876518137410113
2899.932,18.8761995322632
2900.414,18.875880235667797
2900.896,18.8755602570349
2901.378,18.8752396057811
2901.86,18.87491829132845
2902.343,18.8745956544474
2902.824,18.874273710541274
2903.307,18.873949791785588
2903.789,18.87362591757463
2904.271,18.873301427371786
2904.753,18.872976330629022
2905.235,18.872650636802792
2905.717,18.872324355353925
2906.199,18.871997495747486
2906.681,18.871670067452627
2907.164,18.871341398895723
2907.646,18.87101286051652
2908.128,18.870683781899256
2908.61,18.87035417252812
2909.092,18.8700240418907
2909.574,18.869693399477885
2910.056,18.869362254783667
2910.538,18.869030617305075
2911.021,18.868697806998977
2911.503,18.868365211480928
2911.985,18.868032151705915
2912.467,18.8676986371816
2912.949,18.867364677417957
2913.431,18.86703028192715
2913.913,18.866695460223376
2914.395,18.866360221822752
2914.877,18.86602457624315
2915.36,18.865687835412167
2915.842,18.865351403239274
2916.324,18.865014592470033
2916.806,18.864677412628033
2917.288,18.86433987323795
2917.77,18.864001983825403
2918.252,18.863663753916814
2918.734,18.863325193039273
2919.217,18.862985607317547
2919.699,18.86264641244819
2920.181,18.862306915213605
2920.663,18.861967125142208
2921.145,18.861627051762405
2921.627,18.861286704602424
2922.109,18.86094609319024
2922.591,18.860605227053387
2923.073,18.860264115718824
2923.556,18.85992206028565
2924.038,18.859580486674382
2924.52,18.859238696461333
2925.002,18.858896699169854
2925.484,18.858554504322047
2925.966,18.85821212143862
2926.448,18.857869560038772
2926.93,18.85752682964003
2927.413,18.85718322820916
2927.895,18.856840188056665
2928.377,18.856497007466295
2928.859,18.856153695947572
2929.341,18.85581026300767
2929.823,18.855466718151305
2930.305,18.85512307088055
2930.787,18.854779330694747
2931.27,18.85443479368323
2931.751,18.854091609560744
2932.234,18.853746933921787
2932.716,18.85340291690514
2933.198,18.85305885444372
2933.68,18.852714756017466
2934.162,18.85237063110262
2934.644,18.852026489171564
2935.126,18.85168233969273
2935.608,18.8513381921304
2936.091,18.85099334198753
2936.573,18.850649226687022
2937.055,18.85030514168949
2937.537,18.849961096441387
2938.019,18.84961710038439
2938.501,18.84927316295525
2938.983,18.84892929358565
2939.465,18.84858550170206
2939.948,18.848241083741648
2940.43,18.847897475297696
2940.912,18.847553972606168
2941.394,18.84721058507138
2941.876,18.846867322091782
2942.358,18.846524193059796
2942.84,18.846181207361717
2943.322,18.845838374377543
2943.804,18.84549570348088
2944.287,18.84515249364372
2944.769,18.84481017540137
2945.251,18.844468047346872
2945.733,18.844126118826807
2946.215,18.843784399180674
2946.697,18.843442897740758
2947.179,18.843101623831974
2947.661,18.842760586771767
2948.144,18.84241908909723
2948.626,18.84207855419556
2949.108,18.841738284067823
2949.59,18.84139828800016
2950.072,18.841058575270583
2950.554,18.840719155148804
2951.036,18.840380036896118
2951.518,18.84004122976528
2952.0,18.839702743000355
2952.483,18.839363884614748
2952.965,18.83902606699103
2953.447,18.838688597431144
2953.929,18.83835148514309
2954.411,18.83801473932554
2954.893,18.837678369167687
2955.375,18.83734238384912
2955.857,18.837006792539693
2956.34,18.836670909413765
2956.822,18.836336134457532
2957.304,18.836001780979252
2957.786,18.835667858108508
2958.268,18.8353343749645
2958.75,18.83500134065591
2959.232,18.83466876428078
2959.714,18.83433665492638
2960.197,18.834004334134423
2960.678,18.83367387357408
2961.161,18.83334253421178
2961.643,18.83301238464625
2962.125,18.83268274739027
2962.607,18.832353631463697
2963.089,18.832025045874705
2963.571,18.83169699961966
2964.053,18.831369501682985
2964.535,18.831042561037055
2965.018,18.830715510111553
2965.5,18.830389712117938
2965.982,18.830064498277007
2966.464,18.82973987751157
2966.946,18.82941585873171
2967.428,18.829092450834715
2967.91,18.828769662704886
2968.392,18.828447503213464
2968.875,18.828125314829208
2969.357,18.82780444052548
2969.839,18.82748422141242
2970.321,18.827164666307638
2970.803,18.826845784015056
2971.285,18.82652758332474
2971.767,18.826210073012806
2972.249,18.82589326184129
2972.731,18.825577158558016
2973.214,18.825261118318263
2973.696,18.824946458511373
2974.178,18.82463253276774
2974.66,18.824319349777074
2975.142,18.82400691821427
2975.624,18.823695246739263
2976.106,18.823384343996928
2976.588,18.823074218616927
2977.071,18.822764238253612
2977.553,18.822455695083338
2978.035,18.82214795508981
2978.517,18.821841026840676
2978.999,18.821534918887767
2979.481,18.82122963976699
2979.963,18.82092519799821
2980.445,18.820621602085122
2980.927,18.820318860515133
2981.41,18.820016356357538
2981.892,18.819715350686625
2982.374,18.819415224739625
2982.856,18.81911598693755
2983.338,18.818817645684565
2983.82,18.818520209367815
2984.302,18.818223686357317
2984.784,18.817928085005864
2985.267,18.81763280327002
2985.749,18.81733907218081
2986.231,18.817046287721595
2986.713,18.816754458174998
2987.195,18.81646359180581
2987.677,18.816173696860886
2988.159,18.815884781569014
2988.641,18.81559685414082
2989.124,18.81530932851641
2989.605,18.815023995626397
2990.088,18.814738490818062
2990.57,18.81445459870899
2991.052,18.81417173525689
2991.534,18.813889908560878
2992.016,18.813609126701117
2992.498,18.813329397738645
2992.98,18.813050729715325
2993.462,18.812773130653703
2993.945,18.81249603598463
2994.427,18.812220601095394
2994.909,18.811946259134956
2995.391,18.811673018047422
2995.873,18.811400885757028
2996.355,18.811129870168017
2996.837,18.810859979164558
2997.319,18.810591220610576
2997.802,18.81032304831586
2998.284,18.810056580561405
2998.766,18.809791268742096
2999.248,18.80952712063989
2999.73,18.809264144016016
3000.212,18.809002346610825
3000.694,18.808741736143702
3001.176,18.808482320312947
3001.658,18.80822410679568
3002.141,18.807966571308402
3002.623,18.807710787898248
3003.105,18.807456229720515
3003.587,18.80720290436646
3004.069,18.806950819405618
3004.551,18.80669998238571
3005.033,18.80645040083252
3005.515,18.806202082249794
3005.998,18.80595452289697
3006.48,18.80570875533678
3006.962,18.805464273140473
3007.444,18.805221083722575
3007.926,18.80497919447506
3008.408,18.804738612767252
3008.89,18.804499345945704
3009.372,18.804261401334127
3009.854,18.804024786233274
3010.337,18.803789021186155
3010.819,18.803555089712603
3011.301,18.803322509528194
3011.783,18.803091287840786
3012.265,18.80286143183475
3012.747,18.8026329486709
3013.229,18.802405845486405
3013.711,18.802180129394657
3014.194,18.801955343541188
3014.676,18.80173242579408
3015.158,18.80151091635095
3015.64,18.801290822229134
3016.122,18.801072150421717
3016.604,18.80085490789744
3017.086,18.80063910160059
3017.568,18.800424738450943
3018.051,18.80021138512728
3018.532,18.80000036914907
3019.015,18.79978994257019
3019.497,18.79958142377104
3019.979,18.79937438236064
3020.461,18.79916882510951
3020.943,18.798964758762985
3021.425,18.79876219004109
3021.907,18.7985611256385
3022.389,18.798361572224398
3022.872,18.798163127161974
3023.354,18.797966618799308
3023.836,18.797771641292638
3024.318,18.797578201208324
3024.8,18.79738630508679
3025.282,18.797195959442465
3025.764,18.797007170763678
3026.246,18.796819945512553
3026.729,18.796633906584127
3027.211,18.796449830746475
3027.693,18.796267337578115
3028.175,18.7960864334355
3028.657,18.795907124648462
3029.139,18.795729417520125
3029.621,18.79555331832681
3030.103,18.795378833317965
3030.585,18.795205968716083
3031.068,18.795034377146163
3031.55,18.79486477531125
3032.032,18.79469681240083
3032.514,18.794530494528633
3032.996,18.794365827781007
3033.478,18.794202818216842
3033.96,18.794041471867484
3034.442,18.793881794736638
3034.925,18.793723466740957
3035.407,18.79356714944139
3035.889,18.793412519217174
3036.371,18.79325958196066
3036.853,18.79310834353616
3037.335,18.792958809779908
3037.817,18.79281098649993
3038.299,18.792664879476
3038.781,18.792520494459563
3039.264,18.79237754300408
3039.746,18.79223662274541
3040.228,18.79209744158947
3040.71,18.791960005173536
3041.192,18.791824319106137
3041.674,18.791690388967037
3042.156,18.791558220307127
3042.638,18.791427818648348
3043.121,18.79129892446445
3043.603,18.791172076952027
3044.085,18.791047012843467
3044.567,18.79092373754416
3045.049,18.79080225643021
3045.531,18.790682574848347
3046.013,18.790564698115848
3046.495,18.790448631520487
3046.978,18.790334145175507
3047.459,18.790221949744296
3047.942,18.790111117421898
3048.424,18.790002347464217
3048.906,18.789895413648047
3049.388,18.78979032108258
3049.87,18.789687074847013
3050.352,18.789585679990484
3050.834,18.789486141532013
3051.316,18.789388464460423
3051.799,18.789292456900345
3052.281,18.78919852133536
3052.763,18.78910646195211
3053.245,18.789016283617965
3053.727,18.788927991169793
3054.209,18.788841589413877
3054.691,18.788757083125894
3055.173,18.78867447705081
