波数 (cm-1),反射率 (%)
2666.105,17.66677328
2666.587,17.64494533
2667.07,17.64780765
2667.552,17.65310464
2668.034,17.6436927
2668.516,17.62014535
2668.998,17.61011858
2669.48,17.60948143
2669.962,17.61136287
2670.444,17.60941981
2670.927,17.60979717
2671.408,17.60844365
2671.891,17.59201732
2672.373,17.59477924
2672.855,17.61061122
2673.337,17.59050482
2673.819,17.58933866
2674.301,17.59472219
2674.783,17.58357241
2675.265,17.58355401
2675.748,17.60176564
2676.23,17.58845235
2676.712,17.60410906
2677.194,17.58317334
2677.676,17.58347215
2678.158,17.57571221
2678.64,17.56676322
2679.122,17.54502663
2679.604,17.54220942
2680.087,17.53408639
2680.569,17.5339057
2681.051,17.53592041
2681.533,17.51141365
2682.015,17.52565203
2682.497,17.52199207
2682.979,17.5119784
2683.461,17.5117376
2683.944,17.513355
2684.426,17.51865637
2684.908,17.50629347
2685.39,17.51310881
2685.872,17.50616107
2686.354,17.50640498
2686.836,17.5049252
2687.318,17.48868313
2687.801,17.48601453
2688.283,17.5030195
2688.765,17.50105187
2689.247,17.50889369
2689.729,17.50670136
2690.211,17.48500979
2690.693,17.48317782
2691.175,17.47048883
2691.657,17.49556689
2692.14,17.47188692
2692.622,17.47022331
2693.104,17.46820985
2693.586,17.45264014
2694.068,17.46435629
2694.55,17.45849994
2695.032,17.45241539
2695.514,17.46365959
2695.997,17.45762811
2696.479,17.45063399
2696.961,17.4524238
2697.443,17.45116386
2697.925,17.44024791
2698.407,17.44768978
2698.889,17.4425271
2699.371,17.44539979
2699.854,17.45183429
2700.335,17.44219355
2700.818,17.4448848
2701.3,17.44531762
2701.782,17.46900046
2702.264,17.45849502
2702.746,17.45136974
2703.228,17.46523002
2703.71,17.45485974
2704.192,17.45548551
2704.675,17.46058156
2705.157,17.45691805
2705.639,17.43626298
2706.121,17.46178611
2706.603,17.44887984
2707.085,17.4644799
2707.567,17.45752088
2708.049,17.46099279
2708.531,17.45130213
2709.014,17.46014241
2709.496,17.46000138
2709.978,17.4538187
2710.46,17.4534093
2710.942,17.45449975
2711.424,17.45065077
2711.906,17.45975297
2712.388,17.46794464
2712.871,17.45154693
2713.353,17.46474709
2713.835,17.46473377
2714.317,17.46234461
2714.799,17.46848991
2715.281,17.47736985
2715.763,17.46339397
2716.245,17.47042896
2716.728,17.44180121
2717.21,17.45173435
2717.692,17.45532193
2718.174,17.46051153
2718.656,17.47493629
2719.138,17.44019643
2719.62,17.46068618
2720.102,17.45259
2720.584,17.47339048
2721.067,17.47561433
2721.549,17.47671334
2722.031,17.48530528
2722.513,17.4743448
2722.995,17.48875484
2723.477,17.50099918
2723.959,17.50941116
2724.441,17.49705687
2724.924,17.49159973
2725.406,17.51794559
2725.888,17.52627841
2726.37,17.53913733
2726.852,17.53001063
2727.334,17.50566185
2727.816,17.51881262
2728.298,17.53882868
2728.781,17.52938453
2729.262,17.54223157
2729.745,17.53467872
2730.227,17.54244579
2730.709,17.53765378
2731.191,17.54342271
2731.673,17.55090627
2732.155,17.57165201
2732.637,17.56582266
2733.119,17.54722186
2733.602,17.56269033
2734.084,17.57662591
2734.566,17.55885409
2735.048,17.56265485
2735.53,17.57542784
2736.012,17.57053411
2736.494,17.59602109
2736.976,17.59272676
2737.458,17.56958238
2737.941,17.59397039
2738.423,17.58827974
2738.905,17.59502675
2739.387,17.61002206
2739.869,17.59116831
2740.351,17.62052523
2740.833,17.62157449
2741.315,17.60905456
2741.798,17.61872906
2742.28,17.62870665
2742.762,17.62821725
2743.244,17.61701255
2743.726,17.64982899
2744.208,17.62613394
2744.69,17.63622966
2745.172,17.64672422
2745.655,17.65250281
2746.137,17.64739982
2746.619,17.65165693
2747.101,17.6580948
2747.583,17.66637336
2748.065,17.65560214
2748.547,17.68245142
2749.029,17.69146685
2749.511,17.694938
2749.994,17.6858686
2750.476,17.6962402
2750.958,17.70159327
2751.44,17.70771503
2751.922,17.7027165
2752.404,17.7248229
2752.886,17.73458957
2753.368,17.72302369
2753.851,17.72123513
2754.333,17.73756685
2754.815,17.74602539
2755.297,17.74977792
2755.779,17.77193377
2756.261,17.75084963
2756.743,17.77843234
2757.225,17.76420523
2757.708,17.77146602
2758.189,17.77416901
2758.672,17.77954669
2759.154,17.80238187
2759.636,17.7783121
2760.118,17.80077548
2760.6,17.80277331
2761.082,17.81541002
2761.564,17.8179997
2762.046,17.81992283
2762.529,17.83839476
2763.011,17.82882149
2763.493,17.82897159
2763.975,17.85428845
2764.457,17.83257315
2764.939,17.86022577
2765.421,17.8707084
2765.903,17.86833879
2766.385,17.86648139
2766.868,17.897203
2767.35,17.88444351
2767.832,17.89749334
2768.314,17.90918316
2768.796,17.92012299
2769.278,17.94365928
2769.76,17.93936999
2770.242,17.92392368
2770.725,17.94010999
2771.207,17.93924378
2771.689,17.96321204
2772.171,17.95595786
2772.653,17.94538661
2773.135,17.96396368
2773.617,17.97597139
2774.099,17.98656825
2774.582,17.99289666
2775.064,17.98859944
2775.546,17.98816842
2776.028,18.02291635
2776.51,17.99723423
2776.992,17.99581492
2777.474,18.03799093
2777.956,18.03374991
2778.438,18.03677799
2778.921,18.03953321
2779.403,18.00843756
2779.885,18.03406356
2780.367,18.04726278
2780.849,18.04941665
2781.331,18.0474924
2781.813,18.06334822
2782.295,18.09174798
2782.778,18.06869328
2783.26,18.07221326
2783.742,18.07187668
2784.224,18.07691722
2784.706,18.06554138
2785.188,18.09114852
2785.67,18.09907977
2786.152,18.09728828
2786.635,18.10049896
2787.116,18.10402174
2787.599,18.1141029
2788.081,18.12691244
2788.563,18.1137765
2789.045,18.1223863
2789.527,18.14361868
2790.009,18.12814537
2790.491,18.1446524
2790.973,18.15071365
2791.456,18.13415058
2791.938,18.15480926
2792.42,18.17220271
2792.902,18.16931901
2793.384,18.16995745
2793.866,18.17803732
2794.348,18.19986868
2794.83,18.19529903
2795.312,18.19932127
2795.795,18.22334619
2796.277,18.19853507
2796.759,18.21618116
2797.241,18.19768408
2797.723,18.20902396
2798.205,18.21848592
2798.687,18.21009976
2799.169,18.23034299
2799.652,18.21511185
2800.134,18.23033513
2800.616,18.23141921
2801.098,18.22887794
2801.58,18.24773616
2802.062,18.25745418
2802.544,18.26095447
2803.026,18.27670176
2803.509,18.2606489
2803.991,18.25044001
2804.473,18.27147319
2804.955,18.27543113
2805.437,18.25383967
2805.919,18.28090935
2806.401,18.27318274
2806.883,18.29512022
2807.365,18.28368491
2807.848,18.2654726
2808.33,18.2878303
2808.812,18.29698477
2809.294,18.30181044
2809.776,18.31317264
2810.258,18.3156904
2810.74,18.32769996
2811.222,18.31692793
2811.705,18.32971728
2812.187,18.33735616
2812.669,18.3296373
2813.151,18.33977854
2813.633,18.34343928
2814.115,18.33383481
2814.597,18.3536594
2815.079,18.36035849
2815.562,18.34524879
2816.043,18.34034232
2816.526,18.35484771
2817.008,18.35401716
2817.49,18.35553732
2817.972,18.35830241
2818.454,18.37387606
2818.936,18.34884921
2819.418,18.36505162
2819.9,18.37635581
2820.383,18.36641419
2820.865,18.38978724
2821.347,18.39323833
2821.829,18.39657277
2822.311,18.37811163
2822.793,18.38591883
2823.275,18.39742545
2823.757,18.39146124
2824.24,18.40251165
2824.722,18.38484077
2825.204,18.41172316
2825.686,18.385182
2826.168,18.4184713
2826.65,18.40587821
2827.132,18.41711765
2827.614,18.40093068
2828.096,18.40076878
2828.579,18.41389479
2829.061,18.40488309
2829.543,18.41433315
2830.025,18.42522867
2830.507,18.409772
2830.989,18.41870847
2831.471,18.41750526
2831.953,18.42845865
2832.436,18.42753668
2832.918,18.42288953
2833.4,18.42000932
2833.882,18.40288401
2834.364,18.41515986
2834.846,18.40889837
2835.328,18.38593036
2835.81,18.40582475
2836.292,18.38190196
2836.775,18.3900506
2837.257,18.36694247
2837.739,18.4062659
2838.221,18.40434319
2838.703,18.41252079
2839.185,18.43678225
2839.667,18.40133448
2840.149,18.40625748
2840.632,18.40170003
2841.114,18.40783477
2841.596,18.43021494
2842.078,18.41815381
2842.56,18.41106397
2843.042,18.40544173
2843.524,18.41889643
2844.006,18.39986474
2844.489,18.40087044
2844.97,18.40295197
2845.453,18.40079641
2845.935,18.40952278
2846.417,18.42625052
2846.899,18.42624936
2847.381,18.41180624
2847.863,18.41308686
2848.345,18.43611107
2848.827,18.42767509
2849.31,18.41680755
2849.792,18.41630105
2850.274,18.39544708
2850.756,18.42662998
2851.238,18.41307483
2851.72,18.39625206
2852.202,18.40071548
2852.684,18.41760163
2853.167,18.38237268
2853.649,18.39839511
2854.131,18.37475183
2854.613,18.39796291
2855.095,18.39977424
2855.577,18.37454672
2856.059,18.39388967
2856.541,18.36386422
2857.023,18.37581672
2857.506,18.37156043
2857.988,18.36667383
2858.47,18.35493076
2858.952,18.35612471
2859.434,18.370103
2859.916,18.37174628
2860.398,18.37877294
2860.88,18.3660187
2861.363,18.35253112
2861.845,18.36459336
2862.327,18.35348732
2862.809,18.3520481
2863.291,18.36394627
2863.773,18.36813368
2864.255,18.34921852
2864.737,18.35820606
2865.219,18.37160809
2865.702,18.36768623
2866.184,18.34745339
2866.666,18.34322402
2867.148,18.34434725
2867.63,18.33715479
2868.112,18.33821013
2868.594,18.32264297
2869.076,18.32627224
2869.559,18.32439349
2870.041,18.30714183
2870.523,18.32413938
2871.005,18.29096275
2871.487,18.28875957
2871.969,18.29488294
2872.451,18.28725251
2872.933,18.3176079
2873.416,18.29972662
2873.897,18.29251025
2874.38,18.29622483
2874.862,18.27359188
2875.344,18.26193458
2875.826,18.27005979
2876.308,18.2666167
2876.79,18.25891602
2877.272,18.26413375
2877.754,18.23645605
2878.237,18.2416674
2878.719,18.25571351
2879.201,18.23025545
2879.683,18.23299117
2880.165,18.25486624
2880.647,18.23360836
2881.129,18.23758999
2881.611,18.23115012
2882.094,18.2229046
2882.576,18.21468883
2883.058,18.21041722
2883.54,18.21045403
2884.022,18.19219638
2884.504,18.1900676
2884.986,18.18865229
2885.468,18.18526883
2885.95,18.18362169
2886.433,18.17804617
2886.915,18.18017515
2887.397,18.16384343
2887.879,18.18450061
2888.361,18.14549541
2888.843,18.15893295
2889.325,18.1542965
2889.807,18.1517321
2890.29,18.1399434
2890.772,18.13448089
2891.254,18.12830902
2891.736,18.12358396
2892.218,18.11983482
2892.7,18.13497106
2893.182,18.13552356
2893.664,18.11945274
2894.146,18.12205278
2894.629,18.11582165
2895.111,18.09355527
2895.593,18.11831411
2896.075,18.10669357
2896.557,18.08287791
2897.039,18.08531366
2897.521,18.07770339
2898.003,18.06277041
2898.486,18.08292932
2898.968,18.05974076
2899.45,18.05678223
2899.932,18.07656258
2900.414,18.05853455
2900.896,18.04454555
2901.378,18.05993074
2901.86,18.05008445
2902.343,18.04773338
2902.824,18.0553396
2903.307,18.04373692
2903.789,18.04447413
2904.271,18.04458393
2904.753,18.02686737
2905.235,18.02486886
2905.717,18.01941908
2906.199,18.02532022
2906.681,18.02637397
2907.164,18.01803476
2907.646,18.00083549
2908.128,17.98553505
2908.61,17.99088978
2909.092,17.98347166
2909.574,17.98089702
2910.056,17.96694452
2910.538,17.97716323
2911.021,17.94260603
2911.503,17.93792817
2911.985,17.94487568
2912.467,17.94693574
2912.949,17.95089839
2913.431,17.94686883
2913.913,17.93643652
2914.395,17.92667616
2914.877,17.95335032
2915.36,17.91775066
2915.842,17.91978901
2916.324,17.92998481
2916.806,17.93040133
2917.288,17.90848676
2917.77,17.90762764
2918.252,17.90133405
2918.734,17.89787773
2919.217,17.90648107
2919.699,17.8805928
2920.181,17.89070529
2920.663,17.88276745
2921.145,17.87342275
2921.627,17.90060099
2922.109,17.8903685
2922.591,17.88331581
2923.073,17.87795275
2923.556,17.87796397
2924.038,17.87322122
2924.52,17.87810696
2925.002,17.86328328
2925.484,17.86501484
2925.966,17.84375638
2926.448,17.8542141
2926.93,17.85104461
2927.413,17.85556058
2927.895,17.83678161
2928.377,17.84411198
2928.859,17.82755835
2929.341,17.82210144
2929.823,17.81518788
2930.305,17.80662566
2930.787,17.82649289
2931.27,17.83483241
2931.751,17.81495463
2932.234,17.80241871
2932.716,17.81282477
2933.198,17.78958912
2933.68,17.8143361
2934.162,17.78685635
2934.644,17.79271402
2935.126,17.8001965
2935.608,17.78682046
2936.091,17.80670209
2936.573,17.78442523
2937.055,17.76615433
2937.537,17.79733711
2938.019,17.78785505
2938.501,17.76735151
2938.983,17.76322431
2939.465,17.7878502
2939.948,17.78666494
2940.43,17.80209159
2940.912,17.76879846
2941.394,17.77623601
2941.876,17.78823454
2942.358,17.77050652
2942.84,17.77287872
2943.322,17.75869194
2943.804,17.77555243
2944.287,17.75009706
2944.769,17.76701105
2945.251,17.77552434
2945.733,17.74042218
2946.215,17.75476397
2946.697,17.73636536
2947.179,17.74482196
2947.661,17.724677
2948.144,17.74992007
2948.626,17.73384192
2949.108,17.74170852
2949.59,17.7342986
2950.072,17.73588446
2950.554,17.73575004
2951.036,17.74596609
2951.518,17.74138506
2952,17.74981258
2952.483,17.7321075
2952.965,17.71926555
2953.447,17.72716489
2953.929,17.7201821
2954.411,17.72919401
2954.893,17.72553455
2955.375,17.72251435
2955.857,17.73519035
2956.34,17.73166164
2956.822,17.70561961
2957.304,17.7318369
2957.786,17.7347369
2958.268,17.7249952
2958.75,17.72191068
2959.232,17.72609294
2959.714,17.70578394
2960.197,17.72681809
2960.678,17.70727144
2961.161,17.69237432
2961.643,17.705862
2962.125,17.69990853
2962.607,17.68766849
2963.089,17.68286436
2963.571,17.69677827
2964.053,17.68394274
2964.535,17.69408049
2965.018,17.68727905
2965.5,17.68162009
2965.982,17.69881502
2966.464,17.68198049
2966.946,17.69751589
2967.428,17.70466378
2967.91,17.70100604
2968.392,17.7011504
2968.875,17.70037308
2969.357,17.70921247
2969.839,17.71379805
2970.321,17.71201652
2970.803,17.71205035
2971.285,17.72155779
2971.767,17.71417117
2972.249,17.71963319
2972.731,17.72240155
2973.214,17.72146098
2973.696,17.73426169
2974.178,17.72777143
2974.66,17.73529903
2975.142,17.72182671
2975.624,17.72465503
2976.106,17.74081491
2976.588,17.725886
2977.071,17.75333189
2977.553,17.73008001
2978.035,17.73724455
2978.517,17.75999518
2978.999,17.7491669
2979.481,17.76156635
2979.963,17.75727685
2980.445,17.73981317
2980.927,17.75507345
2981.41,17.77025654
2981.892,17.75673499
2982.374,17.78386162
2982.856,17.77654608
2983.338,17.77514815
2983.82,17.77359473
2984.302,17.78436434
2984.784,17.78170911
2985.267,17.78523575
2985.749,17.79204053
2986.231,17.79538011
2986.713,17.78247154
2987.195,17.77546542
2987.677,17.80576966
2988.159,17.79652877
2988.641,17.81859003
2989.124,17.80714233
2989.605,17.80371516
2990.088,17.77763092
2990.57,17.78111728
2991.052,17.77873026
2991.534,17.77325149
2992.016,17.77502679
2992.498,17.79596494
2992.98,17.78689253
2993.462,17.77811045
2993.945,17.80128145
2994.427,17.79293661
2994.909,17.80773522
2995.391,17.80232952
2995.873,17.81098919
2996.355,17.82366324
2996.837,17.82578122
2997.319,17.84215174
2997.802,17.81181148
2998.284,17.85192187
2998.766,17.84516098
2999.248,17.84737325
2999.73,17.86383464
3000.212,17.8514348
3000.694,17.8622372
3001.176,17.86832362
3001.658,17.88565573
3002.141,17.88610814
3002.623,17.90406865
3003.105,17.89080833
3003.587,17.89389391
3004.069,17.91399002
3004.551,17.90597245
3005.033,17.89783207
3005.515,17.91785453
3005.998,17.89502301
3006.48,17.91520443
3006.962,17.91556209
3007.444,17.91602559
3007.926,17.91145494
3008.408,17.90768927
3008.89,17.9234336
3009.372,17.92265893
3009.854,17.93974592
3010.337,17.93335363
3010.819,17.934327
3011.301,17.9452519
3011.783,17.94806573
3012.265,17.96537784
3012.747,17.97391855
3013.229,17.98069943
3013.711,17.97600796
3014.194,17.9474163
3014.676,17.98038017
3015.158,17.97978433
3015.64,17.97605232
3016.122,17.97175562
3016.604,17.9819883
3017.086,17.97198351
3017.568,17.98974048
3018.051,17.98388928
3018.532,17.99403711
3019.015,18.00976402
3019.497,18.01902878
3019.979,18.0078934
3020.461,18.01732887
3020.943,18.01918036
3021.425,18.02926695
3021.907,18.01404861
3022.389,18.05755365
3022.872,18.04848041
3023.354,18.05125908
3023.836,18.05119445
3024.318,18.04802953
3024.8,18.06321611
3025.282,18.05844362
3025.764,18.0800881
3026.246,18.07530197
3026.729,18.09987354
3027.211,18.08460854
3027.693,18.09641259
3028.175,18.09726465
3028.657,18.10469814
3029.139,18.12261291
3029.621,18.11935029
3030.103,18.12609814
3030.585,18.11590838
3031.068,18.13388867
3031.55,18.12882466
3032.032,18.15123565
3032.514,18.14927907
3032.996,18.12947913
3033.478,18.14810591
3033.96,18.14839135
3034.442,18.14628415
3034.925,18.14531629
3035.407,18.14762725
3035.889,18.14483051
3036.371,18.15371483
3036.853,18.16733384
3037.335,18.16835883
3037.817,18.16282453
3038.299,18.17190076
3038.781,18.16625696
3039.264,18.18731193
3039.746,18.18478827
3040.228,18.18774823
3040.71,18.19422579
3041.192,18.20059039
3041.674,18.21533769
3042.156,18.21281114
3042.638,18.21693318
3043.121,18.24955589
3043.603,18.25380822
3044.085,18.25759838
3044.567,18.26446743
3045.049,18.26111803
3045.531,18.27888247
3046.013,18.26234106
3046.495,18.28694649
3046.978,18.27739879
3047.459,18.27781691
3047.942,18.26789807
3048.424,18.277149
3048.906,18.27646219
3049.388,18.2714551
3049.87,18.26840284
3050.352,18.28679079
3050.834,18.26262682
3051.316,18.26414019
3051.799,18.29510832
3052.281,18.30126175
3052.763,18.31697643
3053.245,18.30387991
3053.727,18.29876123
3054.209,18.30691864
3054.691,18.31419829
3055.173,18.32468665
3055.656,18.30100412
3056.138,18.32352375
3056.62,18.32692182
3057.102,18.32908047
3057.584,18.32786392
3058.066,18.31721408
3058.548,18.345728
3059.03,18.33726738
3059.512,18.35730164
3059.995,18.34866211
3060.477,18.34525534
3060.959,18.35110589
3061.441,18.36657885
3061.923,18.36219415
3062.405,18.34707573
3062.887,18.35164124
3063.369,18.37870856
3063.852,18.37033465
3064.334,18.38355653
3064.816,18.36787789
3065.298,18.35948323
3065.78,18.39229174
3066.262,18.3971662
3066.744,18.38367988
3067.226,18.38157936
3067.708,18.38473232
3068.191,18.39634758
3068.673,18.38513052
3069.155,18.39451751
3069.637,18.39995544
3070.119,18.40344011
3070.601,18.40738901
3071.083,18.40968224
3071.565,18.42367377
3072.048,18.422511
3072.53,18.41663885
3073.012,18.41942462
3073.494,18.41924594
3073.976,18.42426301
3074.458,18.4222619
3074.94,18.45274039
3075.422,18.43229876
3075.905,18.43004754
3076.386,18.45289353
3076.869,18.43747815
3077.351,18.4463332
3077.833,18.44054854
3078.315,18.439431
3078.797,18.4460033
3079.279,18.45066289
3079.761,18.45638179
3080.243,18.45628698
3080.726,18.43211106
3081.208,18.44821466
3081.69,18.44523341
3082.172,18.46174288
3082.654,18.44366257
3083.136,18.45449003
3083.618,18.45516291
3084.1,18.452824
3084.583,18.43290692
3085.065,18.46516843
3085.547,18.45252001
3086.029,18.4543308
3086.511,18.45017194
3086.993,18.43242838
3087.475,18.45046094
3087.957,18.42628757
3088.439,18.43939286
3088.922,18.45386785
3089.404,18.43312097
3089.886,18.45820682
3090.368,18.44996837
3090.85,18.45706539
3091.332,18.44275606
3091.814,18.45960906
3092.296,18.44154262
3092.779,18.46104728
3093.261,18.45408629
3093.743,18.4612463
3094.225,18.4645639
3094.707,18.47234082
3095.189,18.45443895
3095.671,18.4417743
3096.153,18.46268175
3096.635,18.45527447
3097.118,18.4670286
3097.6,18.45601503
3098.082,18.44662895
3098.564,18.44928793
3099.046,18.428059
3099.528,18.45901359
3100.01,18.46246744
3100.492,18.43849888
3100.975,18.4314948
3101.457,18.44778644
3101.939,18.44614801
3102.421,18.45009
3102.903,18.44564096
3103.385,18.4396958
3103.867,18.45162119
3104.349,18.44039286
3104.832,18.45235434
3105.313,18.45404591
3105.796,18.45260951
3106.278,18.47485313
3106.76,18.44575732
3107.242,18.43078826
3107.724,18.44605483
3108.206,18.43916701
3108.688,18.4426295
3109.17,18.44753555
3109.653,18.44540019
3110.135,18.45280712
3110.617,18.44447664
3111.099,18.451778
3111.581,18.45499061
3112.063,18.45437188
3112.545,18.43828516
3113.027,18.42729988
3113.51,18.43825719
3113.992,18.42563828
3114.474,18.40842867
3114.956,18.42581031
3115.438,18.41937646
3115.92,18.41270553
3116.402,18.39949999
3116.884,18.40121609
3117.366,18.39051
3117.849,18.39076138
3118.331,18.38233557
3118.813,18.4015577
3119.295,18.38241585
3119.777,18.38813515
3120.259,18.39051146
3120.741,18.3857595
3121.223,18.37573792
3121.706,18.3937538
3122.188,18.36947331
3122.67,18.37972048
3123.152,18.37312141
3123.634,18.37685973
3124.116,18.38613547
3124.598,18.3634643
3125.08,18.36768095
3125.562,18.35572465
3126.045,18.35260151
3126.527,18.36364187
3127.009,18.34328068
3127.491,18.3469215
3127.973,18.36490367
3128.455,18.3361165
3128.937,18.33783956
3129.419,18.3330124
3129.902,18.32196703
3130.384,18.33612221
3130.866,18.3413998
3131.348,18.33865658
3131.83,18.32161619
3132.312,18.31811011
3132.794,18.32317706
3133.276,18.30353613
3133.759,18.30273064
3134.24,18.31557858
3134.723,18.3080872
3135.205,18.31501178
3135.687,18.32883327
3136.169,18.31449943
3136.651,18.29514176
3137.133,18.29467973
3137.615,18.30445235
3138.097,18.28755922
3138.58,18.2987736
3139.062,18.26198396
3139.544,18.2790172
3140.026,18.25665113
3140.508,18.26260499
3140.99,18.26009192
3141.472,18.25673398
3141.954,18.25642203
3142.437,18.23611369
3142.919,18.24550597
3143.401,18.25061642
3143.883,18.23478287
3144.365,18.22898708
3144.847,18.22176354
3145.329,18.24080601
3145.811,18.24742327
3146.293,18.23778505
3146.776,18.23819513
3147.258,18.23591771
3147.74,18.22586219
3148.222,18.21211976
3148.704,18.20918841
3149.186,18.2304848
3149.668,18.19772882
3150.15,18.20817286
3150.633,18.2010709
3151.115,18.2223416
3151.597,18.18870709
3152.079,18.19354805
3152.561,18.19163098
3153.043,18.17815964
3153.525,18.18403908
3154.007,18.18870597
3154.49,18.1899191
3154.972,18.1755447
3155.454,18.17383053
3155.936,18.1628021
3156.418,18.16493395
3156.9,18.16887161
3157.382,18.15927052
3157.864,18.15836844
3158.346,18.14725363
3158.829,18.14523282
3159.311,18.14723729
3159.793,18.13813832
3160.275,18.12046705
3160.757,18.1293766
3161.239,18.1430766
3161.721,18.12764763
3162.203,18.1092488
3162.686,18.12772433
3163.167,18.12269743
3163.65,18.11788798
3164.132,18.11811524
3164.614,18.12522167
3165.096,18.10962223
3165.578,18.11338032
3166.06,18.11588106
3166.542,18.09575308
3167.024,18.08077047
3167.507,18.10702365
3167.989,18.09514639
3168.471,18.09004946
3168.953,18.09395792
3169.435,18.09347741
3169.917,18.06907549
3170.399,18.07777525
3170.881,18.0669866
3171.364,18.06766207
3171.846,18.0338973
3172.328,18.04625701
3172.81,18.03281979
3173.292,18.04588399
3173.774,18.04942521
3174.256,18.03916009
3174.738,18.03580407
3175.22,18.02393542
3175.703,17.99391378
3176.185,18.02843093
3176.667,18.02681898
3177.149,18.01156565
3177.631,18.02390403
3178.113,18.02202895
3178.595,18.01360195
3179.077,18.00591676
3179.56,18.02322334
3180.042,18.01542646
3180.524,18.00194493
3181.006,18.00737244
3181.488,18.02377485
3181.97,18.00223849
3182.452,18.01385986
3182.934,18.01143368
3183.417,18.01798908
3183.899,17.98926896
3184.381,18.00102612
3184.863,18.01085372
3185.345,18.01115869
3185.827,17.98078181
3186.309,17.98845808
3186.791,17.9979086
3187.273,17.99257497
3187.756,17.97129975
3188.238,17.97321202
3188.72,17.97179544
3189.202,17.96861977
3189.684,17.98711114
3190.166,17.9741155
3190.648,17.97013017
3191.13,17.9672385
3191.613,18.01215526
3192.094,17.96323078
3192.577,17.95660621
3193.059,17.97221207
3193.541,17.97695598
3194.023,17.98068197
3194.505,17.97470014
3194.987,17.97295321
3195.469,17.98663429
3195.951,17.97096378
3196.434,17.97208703
3196.916,17.97582724
3197.398,17.97798057
3197.88,17.94927781
3198.362,17.93665
3198.844,17.95478443
3199.326,17.94997404
3199.808,17.9436626
3200.291,17.95069745
3200.773,17.95452773
3201.255,17.93353516
3201.737,17.93061212
3202.219,17.93749295
3202.701,17.93607821
3203.183,17.94362606
3203.665,17.91450814
3204.147,17.93753113
3204.63,17.93113786
3205.112,17.92910638
3205.594,17.91797191
3206.076,17.93392892
3206.558,17.92237566
3207.04,17.91986177
3207.522,17.93072523
3208.004,17.91949676
3208.487,17.93141698
3208.969,17.92768642
3209.451,17.93347688
3209.933,17.91248475
3210.415,17.92367011
3210.897,17.92503201
3211.379,17.92715811
3211.861,17.92977708
3212.344,17.92022047
3212.826,17.91747905
3213.308,17.93976754
3213.79,17.92308103
3214.272,17.94379492
3214.754,17.92080737
3215.236,17.93323525
3215.718,17.91070354
3216.2,17.90039816
3216.683,17.90884802
3217.165,17.90575711
3217.647,17.9012994
3218.129,17.91342199
3218.611,17.92411295
3219.093,17.90541177
3219.575,17.91818385
3220.057,17.93700638
3220.54,17.92344732
3221.021,17.93553123
3221.504,17.94384537
3221.986,17.92865993
3222.468,17.93070728
3222.95,17.92945249
3223.432,17.95241762
3223.914,17.92884595
3224.396,17.95134133
3224.878,17.93725876
3225.361,17.94151565
3225.843,17.94046957
3226.325,17.93339643
3226.807,17.9417141
3227.289,17.92553446
3227.771,17.93469034
3228.253,17.92197512
3228.735,17.93464208
3229.218,17.93402073
3229.7,17.94848386
3230.182,17.95071211
3230.664,17.94192995
3231.146,17.94894968
3231.628,17.95486504
3232.11,17.92150007
3232.592,17.96562469
3233.074,17.98675008
3233.557,17.96164044
3234.039,17.96106591
3234.521,17.9497093
3235.003,17.96340946
3235.485,17.93950137
3235.967,17.96582152
3236.449,17.96904302
3236.931,17.94966315
3237.414,17.95482383
3237.896,17.96108514
3238.378,17.9587784
3238.86,17.98559953
3239.342,17.97666242
3239.824,17.97073438
3240.306,17.96496852
3240.788,17.96102612
3241.271,17.97377928
3241.753,17.94887169
3242.235,17.98071905
3242.717,17.99469555
3243.199,17.98213
3243.681,17.98251811
3244.163,17.97634812
3244.645,17.98342543
3245.127,17.99412938
3245.61,17.97650154
3246.092,18.00517741
3246.574,18.00654638
3247.056,17.98501584
3247.538,17.97592921
3248.02,17.95933103
3248.502,17.97916474
3248.984,17.98804247
3249.467,17.97829041
3249.948,17.99421676
3250.431,17.99490754
3250.913,17.98995731
3251.395,17.9973132
3251.877,18.00507571
3252.359,18.01557985
3252.841,18.00064465
3253.323,18.00311799
3253.805,18.03632153
3254.288,18.03050001
3254.77,18.02483094
3255.252,18.0475477
3255.734,18.04320608
3256.216,18.06944926
3256.698,18.05749703
3257.18,18.06359626
3257.662,18.0527458
3258.145,18.05953757
3258.627,18.04258417
3259.109,18.06755143
3259.591,18.0535429
3260.073,18.06750845
3260.555,18.07229431
3261.037,18.08580877
3261.519,18.06803862
3262.001,18.07078284
3262.484,18.09336653
3262.966,18.07972352
3263.448,18.09426088
3263.93,18.09318585
3264.412,18.11153161
3264.894,18.10347213
3265.376,18.10012305
3265.858,18.13221176
3266.341,18.11631992
3266.823,18.11091528
3267.305,18.12394257
3267.787,18.12769137
3268.269,18.11081906
3268.751,18.12898519
3269.233,18.1398343
3269.715,18.14270941
3270.198,18.13582374
3270.68,18.1480812
3271.162,18.13048204
3271.644,18.14900067
3272.126,18.14910672
3272.608,18.15971894
3273.09,18.1546635
3273.572,18.15666431
3274.054,18.15679643
3274.537,18.1432068
3275.019,18.16880198
3275.501,18.14912532
3275.983,18.16521619
3276.465,18.18424007
3276.947,18.1958249
3277.429,18.18116456
3277.911,18.18494299
3278.394,18.17939549
3278.875,18.17734883
3279.358,18.1932061
